Date,Radio_Flux_10.7cm,SESC_Sunspot_Number,Sunspot_Area_10E-6_Hemis,New_Regions,Mean_Field,Bkgd_XRay_Flux,Flares_C,Flares_M,Flares_X,Flares_S,Flares_1,Flares_2,Flares_3
13/04/2000,164,190,1030,4,-999,B5.6,3,0,0,3,0,0,0
14/04/2000,165,173,860,0,11,B5.4,4,0,0,4,1,0,0
15/04/2000,164,177,770,0,-999,B5.3,8,2,0,9,2,0,0
16/04/2000,159,170,750,1,-999,B4.8,8,0,0,7,2,0,0
17/04/2000,158,166,680,1,44,B5.1,4,0,0,0,2,0,0
18/04/2000,160,167,710,2,73,B4.7,6,0,0,5,0,0,0
19/04/2000,168,179,710,1,73,B7.2,7,0,0,10,1,0,0
20/04/2000,181,179,1110,2,56,C1.0,7,0,0,10,0,0,0
21/04/2000,187,211,1730,2,21,B8.7,13,0,0,9,1,0,0
22/04/2000,202,226,2360,1,-37,B8.9,10,0,0,18,1,0,0
23/04/2000,206,252,2860,2,-36,B7.4,4,0,0,12,0,0,0
24/04/2000,206,222,2680,0,-22,B7.6,10,0,0,25,1,0,0
25/04/2000,203,229,2520,0,-20,B6.2,6,0,0,12,1,0,0
26/04/2000,190,197,2530,0,-14,B5.5,11,0,0,15,0,0,0
27/04/2000,184,163,2020,0,-3,B5.1,8,0,0,16,0,0,0
28/04/2000,183,238,2220,5,-14,B5.7,2,0,0,2,1,0,0
29/04/2000,175,142,1630,0,-11,B5.8,5,0,0,5,0,0,0
30/04/2000,170,126,1570,0,8,B6.0,4,0,0,9,1,0,0
01/05/2000,158,121,1530,1,1,B4.4,3,1,0,1,0,0,0
02/05/2000,153,108,1260,0,-999,B5.0,3,1,0,1,2,0,0
03/05/2000,137,113,710,1,-10,B4.5,2,1,0,0,0,0,0
04/05/2000,135,105,230,1,-7,B5.0,2,2,0,3,1,0,0
05/05/2000,130,122,150,3,-999,B4.7,2,1,0,4,0,0,0
06/05/2000,127,111,140,0,9,B5.1,0,0,0,0,0,0,0
07/05/2000,131,130,130,4,-999,B2.3,0,0,0,12,1,0,0
08/05/2000,137,131,200,1,18,B2.9,5,0,0,10,0,0,0
09/05/2000,150,149,390,1,19,B3.9,8,0,0,16,0,0,0
10/05/2000,179,174,620,2,33,B7.4,4,0,0,8,0,1,0
11/05/2000,178,213,980,3,27,C1.0,7,0,0,7,0,0,0
12/05/2000,190,211,1500,1,21,C1.2,8,1,0,4,1,0,0
13/05/2000,217,260,2570,3,-999,C2.6,9,1,0,49,2,0,0
14/05/2000,233,263,2710,2,72,C4.1,10,1,0,26,0,0,0
15/05/2000,244,302,3510,1,67,C1.8,10,6,0,33,2,0,0
16/05/2000,259,298,3450,1,-999,C1.3,11,1,0,15,0,0,0
17/05/2000,262,342,3190,3,78,C2.7,14,0,0,29,0,0,0
18/05/2000,253,297,3020,2,56,C2.0,12,1,0,27,2,0,0
19/05/2000,254,239,2760,2,25,C2.9,8,1,0,23,0,1,0
20/05/2000,246,282,2920,2,25,C2.2,9,0,0,24,3,0,0
21/05/2000,232,271,2950,0,19,C1.9,6,0,0,18,0,0,0
22/05/2000,215,207,2150,0,-10,C1.6,11,0,0,12,0,0,0
23/05/2000,204,150,1540,0,-999,B9.6,13,0,0,19,3,0,0
24/05/2000,189,185,1910,3,-999,C2.4,9,2,0,15,0,0,0
25/05/2000,173,125,1450,0,-999,C1.9,6,0,0,9,0,0,0
26/05/2000,168,155,1310,2,-999,B7.9,8,0,0,13,1,0,0
27/05/2000,162,161,1040,1,-999,B6.2,2,0,0,8,0,0,0
28/05/2000,156,176,1150,2,-999,B8.7,5,0,0,9,0,0,0
29/05/2000,149,189,1110,2,-21,B5.7,1,0,0,6,0,0,0
30/05/2000,146,153,920,0,-19,B8.0,3,0,0,1,0,0,0
31/05/2000,154,110,820,1,-4,B7.3,4,0,0,0,0,0,0
01/06/2000,148,128,950,3,17,B6.4,9,1,0,15,1,1,0
02/06/2000,155,126,1360,0,33,B5.0,2,3,0,7,2,1,0
03/06/2000,166,125,1530,2,28,C5.6,9,2,0,14,2,1,0
04/06/2000,170,139,1480,1,46,B5.9,10,1,0,13,0,0,0
05/06/2000,171,132,1430,2,20,C1.3,8,1,0,13,3,0,0
06/06/2000,186,133,1670,1,19,C1.0,7,2,2,8,1,1,1
07/06/2000,180,145,1380,0,14,C1.6,5,1,1,11,1,0,1
08/06/2000,175,203,1420,2,-999,C1.3,11,0,0,15,0,0,0
09/06/2000,169,183,1320,0,6,B7.7,1,0,0,7,0,0,0
10/06/2000,180,165,1160,1,5,B7.1,4,1,0,11,0,0,1
11/06/2000,187,224,1440,4,32,C1.0,7,1,0,15,2,0,0
12/06/2000,193,236,1780,1,-999,C1.1,8,0,0,18,2,0,0
13/06/2000,199,243,1750,2,29,B8.8,8,0,0,17,0,0,0
14/06/2000,201,278,1930,2,-999,B9.4,5,0,0,22,2,0,0
15/06/2000,202,261,1910,1,1,C1.0,9,2,0,26,3,1,0
16/06/2000,198,252,2090,2,-999,C1.2,7,0,0,19,0,0,0
17/06/2000,193,211,1710,2,-999,C1.1,6,1,0,9,0,1,0
18/06/2000,188,250,1450,1,-999,C1.3,1,0,1,4,0,0,0
19/06/2000,178,194,1320,1,-37,B7.4,6,0,0,6,0,0,0
20/06/2000,184,219,1440,1,-48,B6.7,6,0,0,10,1,0,0
21/06/2000,188,226,1230,2,-37,B7.9,7,1,0,17,2,0,0
22/06/2000,180,187,1260,1,-30,C1.2,10,0,0,23,0,0,0
23/06/2000,175,182,1310,2,-81,B9.9,4,2,0,23,1,1,0
24/06/2000,168,190,1220,2,-132,B8.1,2,0,0,5,0,0,0
25/06/2000,175,177,1120,1,-42,C1.2,6,2,0,22,1,1,0
26/06/2000,177,180,1440,1,-999,C1.1,12,0,0,18,0,0,0
27/06/2000,179,206,1620,1,-26,B7.9,8,0,0,4,0,1,0
28/06/2000,175,166,1720,0,-999,B7.3,3,0,0,1,0,0,0
29/06/2000,163,189,1780,3,-999,B6.2,7,0,0,2,0,0,0
30/06/2000,160,159,1640,0,18,B7.2,5,0,0,3,0,0,0
01/07/2000,164,175,1380,2,87,B7.4,8,1,0,13,0,0,0
02/07/2000,162,185,1300,1,-999,B6.7,4,0,0,12,0,0,0
03/07/2000,156,166,1180,0,-999,B5.7,0,0,0,5,0,0,0
04/07/2000,158,165,1040,0,-999,B5.7,5,0,0,7,1,0,0
05/07/2000,169,200,1010,4,-999,B5.9,5,0,0,4,0,0,0
06/07/2000,174,210,1170,2,-999,B6.2,5,0,0,14,1,0,0
07/07/2000,187,226,1150,2,31,C1.0,5,2,0,19,1,0,0
08/07/2000,210,260,1740,0,-999,C1.0,13,0,0,33,2,0,0
09/07/2000,211,262,2240,2,53,C3.3,8,1,0,13,2,0,0
10/07/2000,215,232,2420,0,24,C1.7,3,5,0,33,2,1,0
11/07/2000,225,281,2720,3,5,C5.5,6,2,1,39,1,1,0
12/07/2000,230,241,2950,2,-24,C2.4,2,4,1,25,1,2,0
13/07/2000,232,240,2550,1,-10,C3.6,9,5,0,49,4,0,0
14/07/2000,204,243,1560,2,-32,C2.9,4,2,1,15,2,1,1
15/07/2000,213,229,1120,1,-34,C2.6,8,1,0,28,1,0,0
16/07/2000,219,268,1310,2,-999,C1.7,9,4,0,23,5,1,0
17/07/2000,228,335,1900,4,-30,C2.3,14,2,0,36,5,0,0
18/07/2000,249,343,2150,2,-28,C1.5,6,3,0,34,1,3,0
19/07/2000,250,342,2390,2,-36,C2.1,5,1,0,29,1,0,1
20/07/2000,253,401,2850,0,-45,C2.6,12,2,0,31,2,0,0
21/07/2000,251,325,2690,1,-31,C2.1,9,5,0,31,5,1,0
22/07/2000,251,290,2140,1,-26,C2.3,4,2,0,34,1,1,0
23/07/2000,217,276,2030,0,-27,C1.8,5,2,0,31,3,1,0
24/07/2000,225,215,1820,0,-24,C1.5,7,0,0,31,1,0,0
25/07/2000,202,232,1710,1,-7,C1.4,7,3,0,9,1,2,0
26/07/2000,175,214,1390,2,5,C1.5,12,1,0,17,0,0,0
27/07/2000,162,174,970,2,14,C1.3,10,3,0,18,0,0,0
28/07/2000,158,163,840,0,61,B9.2,8,0,0,4,0,0,0
29/07/2000,153,183,890,3,58,B6.6,6,0,0,5,0,0,0
30/07/2000,150,138,680,0,64,B5.5,3,0,0,5,0,0,0
31/07/2000,148,123,630,1,60,B4.6,3,0,0,0,0,0,0
01/08/2000,149,139,650,1,56,B5.2,1,0,0,2,0,0,0
02/08/2000,151,153,600,3,38,B4.4,10,0,0,2,0,0,0
03/08/2000,154,133,540,1,5,B7.0,2,0,0,5,0,0,0
04/08/2000,154,137,610,1,-999,B6.0,1,0,0,9,1,0,0
05/08/2000,159,161,850,3,13,B4.4,3,0,0,4,0,0,0
06/08/2000,166,174,790,2,-999,B7.4,4,0,0,8,0,0,0
07/08/2000,167,189,710,1,-999,B6.0,4,0,0,2,0,0,0
08/08/2000,170,188,1000,1,-999,B7.7,3,1,0,0,0,0,0
09/08/2000,182,176,910,0,-999,B7.9,4,0,0,8,0,0,0
10/08/2000,181,141,770,2,-999,B8.7,2,0,0,5,1,0,0
11/08/2000,187,170,840,2,-40,B8.2,6,0,0,14,0,0,0
12/08/2000,189,186,870,2,147,C1.4,10,1,0,23,0,0,0
13/08/2000,186,196,870,2,-12,B9.7,6,0,0,18,0,0,0
14/08/2000,190,266,970,3,3,B9.3,5,0,0,13,2,0,0
15/08/2000,194,209,940,1,-12,B9.0,6,0,0,20,0,0,0
16/08/2000,186,244,820,0,-1,C1.4,4,0,0,3,0,0,0
17/08/2000,177,252,800,1,7,B6.7,6,0,0,9,1,0,0
18/08/2000,170,231,940,0,-15,B5.1,3,0,0,6,1,0,0
19/08/2000,157,209,720,2,-41,B5.5,3,0,0,13,1,0,0
20/08/2000,152,150,610,1,-41,B5.0,3,0,0,18,1,0,0
21/08/2000,151,132,570,0,-29,B6.8,10,0,0,9,1,0,0
22/08/2000,144,84,480,1,3,B5.5,8,0,0,5,0,0,0
23/08/2000,137,84,450,1,21,B4.5,2,0,0,5,0,0,0
24/08/2000,131,92,560,2,47,B4.5,3,0,0,3,0,0,0
25/08/2000,133,101,630,1,46,B3.8,1,1,0,9,1,0,0
26/08/2000,137,104,550,0,50,B4.3,5,0,0,5,1,0,0
27/08/2000,150,124,790,2,44,B5.8,8,0,0,13,0,0,0
28/08/2000,160,165,1040,3,44,B8.8,4,0,0,13,1,0,0
29/08/2000,163,175,1130,0,-999,B7.1,3,0,0,8,0,0,0
30/08/2000,165,187,990,1,-999,C1.7,4,0,0,2,0,0,0
31/08/2000,163,214,970,4,-999,B5.2,1,0,0,5,0,0,0
01/09/2000,158,195,910,0,-999,B4.5,3,0,0,2,1,0,0
02/09/2000,154,177,760,0,-999,B6.3,1,0,0,0,0,0,0
03/09/2000,154,181,570,1,-999,B4.6,3,0,0,2,1,0,0
04/09/2000,171,169,540,0,-999,B7.5,15,1,0,18,1,0,0
05/09/2000,180,144,770,0,0,C1.1,11,0,0,6,0,0,0
06/09/2000,179,150,990,2,-9,B8.2,7,0,0,9,0,0,0
07/09/2000,173,160,1030,2,-8,B5.5,5,0,0,6,0,0,0
08/09/2000,163,115,1110,0,12,B6.8,2,0,0,3,0,0,0
09/09/2000,151,116,890,1,17,B5.1,3,1,0,2,1,0,0
10/09/2000,141,69,250,0,13,B8.6,1,0,0,0,0,0,0
11/09/2000,135,27,130,1,46,B4.1,4,0,0,5,0,0,0
12/09/2000,133,38,30,2,5,B5.1,2,1,0,1,0,1,0
13/09/2000,133,96,80,2,-20,B3.8,2,0,0,0,0,0,0
14/09/2000,151,109,370,1,-999,B5.5,10,1,0,8,0,0,0
15/09/2000,159,113,840,0,-65,B6.7,14,2,0,15,1,0,0
16/09/2000,175,148,800,1,-999,B7.4,12,2,0,20,1,2,0
17/09/2000,182,146,850,1,-14,C1.3,13,0,0,15,1,0,0
18/09/2000,204,154,2040,1,6,C1.3,9,0,0,15,3,0,0
19/09/2000,207,140,3310,0,-999,C1.6,6,1,0,16,2,0,0
20/09/2000,211,171,2800,0,74,C1.0,6,0,0,9,0,0,0
21/09/2000,225,198,2900,1,39,C1.1,6,0,0,5,0,0,0
22/09/2000,232,248,2770,1,-999,C1.1,11,0,0,18,1,0,0
23/09/2000,225,216,2680,0,15,C2.3,13,0,0,15,1,0,0
24/09/2000,225,255,2610,2,-8,C1.3,9,1,0,16,0,1,0
25/09/2000,226,215,2240,0,-12,C1.4,3,2,0,5,1,0,0
26/09/2000,224,223,2060,2,18,C1.0,6,0,0,7,0,0,0
27/09/2000,205,233,1850,2,-999,C1.7,13,0,0,19,1,0,0
28/09/2000,202,211,1400,1,-999,C1.4,5,0,0,5,1,0,0
29/09/2000,192,164,1530,0,71,C1.1,8,0,0,7,2,0,0
30/09/2000,194,155,1010,1,-999,C1.2,8,2,1,18,0,0,0
01/10/2000,202,157,880,1,18,C1.5,6,2,0,17,2,0,0
02/10/2000,203,190,1260,2,-2,C1.3,9,2,0,10,4,0,0
03/10/2000,192,196,1210,2,15,B7.7,8,0,0,4,0,0,0
04/10/2000,184,216,1240,2,30,B7.0,4,0,0,5,0,0,0
05/10/2000,174,145,960,0,42,B6.1,3,0,0,2,1,0,0
06/10/2000,158,127,820,0,-999,B5.3,1,0,0,2,0,0,0
07/10/2000,156,94,530,0,-999,B5.3,4,0,0,1,1,0,0
08/10/2000,149,128,690,4,35,B7.4,2,0,0,6,0,0,0
09/10/2000,141,106,530,0,-999,B5.0,11,0,0,4,2,0,0
10/10/2000,140,95,350,1,-999,C1.7,3,0,0,4,0,0,0
11/10/2000,151,131,540,2,-999,B5.3,3,0,0,5,0,0,0
12/10/2000,163,187,670,4,-999,B4.7,2,1,0,3,1,0,0
13/10/2000,168,167,760,0,-999,C1.3,3,0,0,8,0,1,0
14/10/2000,163,157,630,1,-35,C1.1,12,1,0,18,0,0,0
15/10/2000,161,99,480,1,-999,C1.2,7,0,0,7,0,0,0
16/10/2000,161,109,480,1,-999,C1.5,4,1,0,4,0,0,0
17/10/2000,154,130,540,1,-999,B8.8,5,0,0,6,0,0,0
18/10/2000,151,128,480,1,-999,B8.2,4,0,0,3,0,0,0
19/10/2000,158,128,380,0,-999,B6.8,2,0,0,2,1,0,0
20/10/2000,161,144,630,2,-999,B5.5,4,0,0,4,0,0,0
21/10/2000,158,166,530,1,-999,B5.3,5,1,0,6,1,0,0
22/10/2000,160,117,480,0,-999,B5.1,4,0,0,4,0,0,0
23/10/2000,167,143,410,3,-999,B6.6,2,0,0,1,0,0,0
24/10/2000,159,99,470,0,-999,B6.1,2,0,0,0,0,0,0
25/10/2000,164,112,600,1,-999,B6.0,6,0,0,4,0,0,0
26/10/2000,171,113,530,1,-999,B9.4,6,0,0,5,1,0,0
27/10/2000,176,113,480,1,-999,C1.0,7,1,0,0,0,0,0
28/10/2000,182,153,810,3,-999,C1.1,10,1,0,5,0,0,0
29/10/2000,187,163,1090,2,-999,C1.5,3,1,0,6,1,1,0
30/10/2000,194,158,870,0,-999,B9.4,2,0,0,1,1,0,0
31/10/2000,193,135,680,0,-999,C1.0,4,0,0,4,1,0,0
01/11/2000,204,206,940,4,-999,B8.0,5,0,0,6,0,0,0
02/11/2000,196,213,1070,0,-999,B8.4,2,0,0,4,0,0,0
03/11/2000,199,196,1090,0,-999,B8.0,5,0,0,9,0,0,0
04/11/2000,195,159,1110,1,-999,C2.0,5,0,0,2,0,0,0
05/11/2000,186,173,980,2,-999,C1.2,4,0,0,2,1,0,0
06/11/2000,178,158,860,0,-999,B8.0,1,0,0,2,0,0,0
07/11/2000,180,120,740,2,-999,B8.9,7,1,0,5,1,0,0
08/11/2000,173,171,910,2,-999,C1.1,8,3,0,6,1,0,1
09/11/2000,166,149,730,1,-999,M1.1,1,3,0,3,1,0,0
10/11/2000,153,141,720,2,-999,C1.3,5,0,0,0,0,0,0
11/11/2000,150,128,550,0,-999,B6.1,2,0,0,1,0,0,0
12/11/2000,147,112,490,0,-999,B4.9,2,0,0,0,1,0,0
13/11/2000,144,99,690,2,-999,B4.8,3,0,0,1,0,0,0
14/11/2000,149,131,880,1,-999,B4.7,8,1,0,12,0,1,0
15/11/2000,147,144,900,1,-999,B5.1,4,0,0,2,1,0,0
16/11/2000,154,142,930,1,-999,B9.9,3,0,0,4,0,0,0
17/11/2000,163,140,760,0,-999,B6.3,7,0,0,7,2,0,0
18/11/2000,177,171,680,2,-999,B8.3,14,2,0,13,2,0,0
19/11/2000,175,174,890,0,-999,C1.4,7,0,0,3,1,0,0
20/11/2000,174,168,1160,1,-999,C1.8,5,0,0,7,0,0,0
21/11/2000,185,160,1160,1,-999,B8.7,10,1,0,5,0,0,0
22/11/2000,195,136,1150,1,-999,C1.0,15,0,0,13,2,0,0
23/11/2000,205,141,1280,1,-999,C1.4,11,1,0,15,3,0,0
24/11/2000,197,134,1180,1,-999,C1.9,6,0,3,13,0,2,1
25/11/2000,202,110,1150,0,-999,C2.1,4,2,1,5,0,3,0
26/11/2000,202,95,1120,0,-999,B8.7,4,1,1,7,1,1,0
27/11/2000,192,121,1120,2,-999,B8.9,7,0,0,7,1,0,0
28/11/2000,196,154,1280,2,-999,B8.9,2,0,0,11,0,0,0
29/11/2000,188,160,1300,1,-999,B8.7,12,0,0,11,0,0,0
30/11/2000,192,191,1130,2,-999,B7.3,5,2,0,11,0,0,0
01/12/2000,185,157,700,0,-999,B7.9,6,0,0,4,0,0,0
02/12/2000,167,141,560,0,-999,B6.5,2,0,0,1,0,0,0
03/12/2000,164,186,630,6,-999,B5.0,3,0,0,1,0,0,0
04/12/2000,152,120,490,1,-999,B4.6,0,0,0,1,0,0,0
05/12/2000,147,90,320,0,-999,B4.8,4,0,0,1,0,0,0
06/12/2000,141,99,360,1,-999,B6.9,5,1,0,3,0,0,0
07/12/2000,144,125,460,4,-999,C1.0,8,0,0,2,1,0,0
08/12/2000,138,81,190,1,-999,B8.1,8,0,0,0,0,0,0
09/12/2000,135,73,250,1,-999,B7.7,4,0,0,2,0,0,0
10/12/2000,147,58,170,2,-999,B5.8,2,0,0,1,0,0,0
11/12/2000,144,101,310,2,-999,B4.7,5,0,0,1,0,0,0
12/12/2000,150,95,320,0,-999,B6.4,4,1,0,1,1,0,0
13/12/2000,165,173,520,3,-999,B5.2,7,0,0,3,1,0,0
14/12/2000,182,157,520,2,-999,B6.2,9,0,0,7,0,0,0
15/12/2000,188,181,990,1,-999,B5.6,5,0,0,9,0,0,0
16/12/2000,191,217,830,3,-999,B7.2,5,0,0,6,0,0,0
17/12/2000,197,229,1100,3,-999,C1.2,12,0,0,22,0,0,0
18/12/2000,198,174,690,1,-999,C1.4,16,0,0,16,1,0,0
19/12/2000,199,163,900,1,-999,C1.3,9,0,0,13,0,0,0
20/12/2000,201,183,1100,1,-999,C1.1,11,0,0,6,1,0,0
21/12/2000,195,161,850,1,-999,C1.3,8,0,0,10,0,0,0
22/12/2000,190,164,1020,1,-999,B8.8,10,0,0,8,0,0,0
23/12/2000,191,130,990,1,-999,C1.6,14,0,0,21,1,0,0
24/12/2000,193,155,1080,2,-999,C1.1,9,1,0,11,0,0,0
25/12/2000,187,164,860,1,-999,B8.4,9,0,0,8,0,0,0
26/12/2000,189,189,940,2,-999,B7.4,12,1,0,1,0,0,0
27/12/2000,188,171,1050,1,-999,B8.1,19,1,0,18,2,0,0
28/12/2000,185,159,1490,0,-999,C1.7,10,0,0,8,2,0,0
29/12/2000,182,150,1300,1,-999,B8.1,5,2,0,7,3,0,0
30/12/2000,182,140,1370,1,-999,B5.9,6,0,0,4,0,0,0
31/12/2000,170,153,1250,0,-999,B6.8,3,0,0,1,0,0,0
