Date,Radio_Flux_10.7cm,SESC_Sunspot_Number,Sunspot_Area_10E-6_Hemis,New_Regions,Mean_Field,Bkgd_XRay_Flux,Flares_C,Flares_M,Flares_X,Flares_S,Flares_1,Flares_2,Flares_3
05/03/1999,128,135,650,0,-44,B4.6,2,0,0,2,1,0,0
06/03/1999,114,136,530,2,-15,B3.3,2,0,0,5,0,0,0
07/03/1999,110,93,420,0,-999,B8.0,1,0,0,1,0,0,0
08/03/1999,127,107,530,3,-999,B3.5,1,1,0,2,0,0,0
09/03/1999,127,89,520,0,-22,B3.9,4,0,0,5,2,0,0
10/03/1999,135,88,590,0,-999,B3.7,4,0,0,10,0,0,0
11/03/1999,137,95,700,1,22,B3.3,8,0,0,23,0,0,0
12/03/1999,140,98,730,0,17,B5.0,11,0,0,22,2,0,0
13/03/1999,144,107,760,0,31,B5.2,7,1,0,18,0,0,0
14/03/1999,150,131,970,1,-999,B6.0,3,2,0,12,1,0,0
15/03/1999,150,126,800,0,-999,B4.3,7,1,0,12,2,0,0
16/03/1999,156,134,900,1,-999,B5.3,16,3,0,16,2,1,0
17/03/1999,155,131,820,1,-4,B5.0,12,2,0,11,1,0,0
18/03/1999,148,127,640,1,-1,B5.9,13,1,0,3,2,0,0
19/03/1999,139,157,550,5,-999,B4.6,2,0,0,3,0,0,0
20/03/1999,133,119,220,0,-999,B3.9,0,0,0,0,0,0,0
21/03/1999,124,97,230,0,-999,B4.4,1,0,0,0,0,0,0
22/03/1999,116,101,160,1,-999,B2.8,1,0,0,0,0,0,0
23/03/1999,113,33,90,1,-999,B1.6,0,0,0,0,0,0,0
24/03/1999,108,52,180,1,-999,B1.5,0,0,0,0,0,0,0
25/03/1999,107,48,210,0,-999,B1.4,0,0,0,2,0,0,0
26/03/1999,104,33,120,0,-999,B1.1,0,0,0,0,0,0,0
27/03/1999,105,45,130,2,-44,B1.1,0,0,0,1,0,0,0
28/03/1999,103,65,170,1,-52,B1.1,0,0,0,0,0,0,0
29/03/1999,104,63,250,1,-18,A8.9,1,0,0,3,0,0,0
30/03/1999,105,72,270,1,-22,B1.0,0,0,0,0,0,0,0
31/03/1999,102,70,180,1,-52,A8.9,0,0,0,0,0,0,0
01/04/1999,103,59,220,0,-40,B1.1,0,0,0,0,0,0,0
02/04/1999,100,50,180,0,-35,B1.9,0,1,0,0,0,0,0
03/04/1999,103,77,160,3,-999,B2.9,5,1,0,15,1,0,0
04/04/1999,116,90,250,0,-23,C1.3,1,1,0,4,2,0,0
05/04/1999,133,111,560,1,-999,B6.8,3,0,0,6,0,0,0
06/04/1999,137,119,540,2,-999,B3.9,3,0,0,7,0,0,0
07/04/1999,141,121,560,0,-999,C1.0,3,0,0,10,0,0,0
08/04/1999,139,125,510,1,-999,B4.8,10,1,0,8,0,0,0
09/04/1999,136,139,530,1,48,B3.3,2,0,0,6,0,0,0
10/04/1999,136,129,550,0,46,B3.5,1,0,0,3,0,0,0
11/04/1999,131,103,370,0,-999,B2.6,1,0,0,4,0,0,0
12/04/1999,130,113,270,1,-10,B2.3,1,0,0,6,0,0,0
13/04/1999,130,122,210,1,-7,B2.4,1,0,0,4,1,0,0
14/04/1999,120,107,200,1,-4,B2.1,0,0,0,3,0,0,0
15/04/1999,122,95,120,0,18,B2.0,1,0,0,0,0,0,0
16/04/1999,123,87,200,1,18,B2.8,0,0,0,0,0,0,0
17/04/1999,116,99,300,2,16,B2.6,0,0,0,5,0,0,0
18/04/1999,113,98,220,0,36,B1.8,0,0,0,2,0,0,0
19/04/1999,110,90,270,2,35,B2.3,0,0,0,2,0,0,0
20/04/1999,105,79,310,0,15,B2.1,0,0,0,4,0,0,0
21/04/1999,103,79,280,0,13,B2.0,2,0,0,10,0,0,0
22/04/1999,100,62,240,0,-5,B3.6,2,0,0,0,0,0,0
23/04/1999,98,71,230,1,-14,B1.6,0,0,0,0,0,0,0
24/04/1999,101,89,160,2,-12,B1.4,0,0,0,4,0,0,0
25/04/1999,103,69,270,0,-1,B1.7,0,0,0,2,0,0,0
26/04/1999,105,69,400,0,-20,A9.1,0,0,0,1,0,0,0
27/04/1999,109,82,420,0,-23,B1.8,1,0,0,5,0,0,0
28/04/1999,110,76,440,0,-36,B3.8,1,0,0,1,0,0,0
29/04/1999,122,98,500,2,-21,B3.7,8,1,0,12,1,0,0
30/04/1999,124,80,470,1,-36,B4.4,3,0,0,3,1,0,0
01/05/1999,126,92,470,1,-10,B3.7,1,0,0,1,0,0,0
02/05/1999,136,136,500,2,-999,B4.3,4,0,0,6,1,0,0
03/05/1999,127,95,370,0,-999,B4.3,5,2,0,8,0,1,0
04/05/1999,139,100,320,1,22,B3.7,10,0,0,2,1,0,0
05/05/1999,141,145,380,3,31,B6.3,3,0,0,0,0,0,0
06/05/1999,147,141,570,2,12,B5.6,5,0,0,5,0,0,0
07/05/1999,163,162,690,4,-2,B7.6,7,1,0,24,1,0,0
08/05/1999,172,192,1500,1,-22,C1.6,10,2,0,28,3,1,0
09/05/1999,178,192,1090,0,-21,C2.2,6,3,0,21,1,0,0
10/05/1999,170,174,900,0,-8,C1.8,12,1,0,7,0,1,0
11/05/1999,159,191,850,0,-13,B8.4,7,0,0,9,1,0,0
12/05/1999,153,141,590,1,12,B8.7,2,0,0,1,0,0,0
13/05/1999,147,118,600,1,-11,B5.4,0,0,0,6,0,0,0
14/05/1999,144,126,680,2,35,B4.2,3,0,0,5,0,0,0
15/05/1999,144,167,940,2,28,B4.6,0,0,0,13,0,0,0
16/05/1999,152,151,1020,0,28,B4.1,2,3,0,5,2,0,0
17/05/1999,145,148,1190,1,19,B7.7,12,2,0,6,1,0,0
18/05/1999,141,129,970,0,11,B6.9,4,0,0,5,0,0,0
19/05/1999,142,120,630,0,-21,B6.8,4,0,0,1,0,0,0
20/05/1999,143,121,780,2,3,B4.8,3,0,0,11,0,0,0
21/05/1999,140,128,1160,1,-10,B5.1,1,0,0,9,0,0,0
22/05/1999,140,121,1050,0,-35,B8.5,1,0,0,3,0,0,0
23/05/1999,141,104,750,0,-11,B5.0,9,0,0,6,0,0,0
24/05/1999,137,104,1030,1,-17,B5.6,8,0,0,10,0,0,0
25/05/1999,143,130,910,2,-19,B4.2,8,0,0,17,0,0,0
26/05/1999,153,152,990,1,-17,B7.5,4,1,0,15,0,1,0
27/05/1999,155,154,870,2,-27,B6.5,9,0,0,17,2,0,0
28/05/1999,152,146,740,3,-28,B6.6,6,0,0,7,0,0,0
29/05/1999,149,151,850,1,-999,B6.3,2,1,0,7,0,0,0
30/05/1999,157,169,1050,0,-3,B4.7,7,0,0,8,0,0,0
31/05/1999,165,157,990,2,17,B6.3,6,0,0,9,0,0,0
01/06/1999,176,190,1300,1,-5,B7.6,10,0,0,17,3,0,0
02/06/1999,173,214,1690,2,-999,B7.5,12,0,0,11,1,0,0
03/06/1999,174,176,1790,1,-999,C1.3,10,1,0,31,4,0,0
04/06/1999,171,209,1490,3,-27,B7.5,5,1,0,17,0,1,0
05/06/1999,164,233,1110,4,-31,B6.5,4,0,0,5,0,0,0
06/06/1999,168,238,900,2,-20,B7.4,2,0,0,16,0,0,0
07/06/1999,158,198,1130,0,-16,B8.9,5,0,0,6,0,0,0
08/06/1999,157,192,1010,2,9,B6.3,3,0,0,13,0,0,0
09/06/1999,165,204,1100,2,30,B5.6,5,0,0,7,0,0,0
10/06/1999,161,214,1020,1,10,B5.3,3,0,0,9,0,0,0
11/06/1999,165,211,1030,2,30,B5.7,5,0,0,8,1,0,0
12/06/1999,168,233,1240,2,20,B5.8,6,1,0,12,1,0,0
13/06/1999,168,211,1340,0,14,B7.0,7,0,0,25,1,0,0
14/06/1999,168,210,1540,0,25,B8.5,2,0,0,15,0,0,0
15/06/1999,159,240,1270,3,7,B7.0,2,0,0,7,0,0,0
16/06/1999,153,201,940,1,3,B6.9,3,0,0,5,1,0,0
17/06/1999,147,167,820,2,3,B6.8,4,1,0,3,0,0,0
18/06/1999,147,109,530,0,11,C1.0,13,0,0,5,1,0,0
19/06/1999,139,117,620,1,10,B9.3,2,0,0,0,0,0,0
20/06/1999,152,102,1040,2,11,B9.0,11,1,0,7,0,0,0
21/06/1999,146,148,1050,5,-16,C1.8,5,0,0,5,1,0,0
22/06/1999,162,160,1010,1,-7,B7.0,3,1,0,7,1,0,0
23/06/1999,168,169,1000,3,-1,B9.4,7,2,0,5,1,1,0
24/06/1999,185,229,1530,3,-1,B8.9,13,0,0,21,3,0,0
25/06/1999,201,260,1970,0,8,C1.1,1,0,0,16,0,0,0
26/06/1999,200,310,1850,4,15,B8.7,9,1,0,18,2,1,0
27/06/1999,207,341,1700,2,23,C1.3,6,1,0,7,0,1,0
28/06/1999,197,268,1160,0,10,B9.6,10,0,0,20,3,0,0
29/06/1999,191,259,1100,0,-5,B9.6,9,3,0,16,4,0,0
30/06/1999,210,237,940,1,-31,C1.2,6,4,0,24,3,1,0
01/07/1999,195,236,1110,2,-30,C1.7,10,2,0,34,4,0,0
02/07/1999,187,232,1270,2,-14,C1.4,10,2,0,16,1,0,0
03/07/1999,197,213,1400,3,-11,B9.5,8,0,0,21,1,0,0
04/07/1999,186,211,1490,1,-10,C2.0,8,0,0,24,3,0,0
05/07/1999,174,188,1310,0,-10,C1.3,10,1,0,27,2,0,0
06/07/1999,168,190,1300,4,-15,B5.5,4,0,0,3,0,0,0
07/07/1999,158,158,1280,1,13,B7.4,9,0,0,15,0,0,0
08/07/1999,149,143,930,1,3,B9.1,4,0,0,7,0,0,0
09/07/1999,151,170,1020,3,-999,B4.6,10,0,0,27,1,0,0
10/07/1999,156,174,830,0,-999,B5.4,5,0,0,5,1,0,0
11/07/1999,153,202,1110,2,-999,B7.2,6,0,0,16,0,0,0
12/07/1999,154,199,1130,2,34,B6.8,8,0,0,16,0,0,0
13/07/1999,144,188,940,0,3,B6.8,2,0,0,4,0,0,0
14/07/1999,130,120,550,0,-6,B4.1,0,0,0,0,1,0,0
15/07/1999,130,109,430,1,6,B2.7,2,0,0,6,0,0,0
16/07/1999,132,97,680,0,29,B3.0,1,2,0,4,0,0,0
17/07/1999,137,97,480,1,19,B6.5,8,0,0,14,0,0,0
18/07/1999,138,119,740,2,22,C1.6,10,0,0,9,0,0,0
19/07/1999,141,126,620,1,33,B7.9,3,1,0,8,0,1,0
20/07/1999,140,115,550,2,53,B6.6,8,0,0,5,0,0,0
21/07/1999,147,124,580,1,57,B5.8,6,0,0,8,0,0,0
22/07/1999,153,127,1110,1,57,C1.1,4,0,0,16,0,0,0
23/07/1999,194,158,1210,1,19,C3.6,5,3,0,18,1,1,0
24/07/1999,184,173,1270,2,21,C1.9,8,4,0,11,1,0,0
25/07/1999,182,183,1390,2,-15,C1.3,5,2,0,13,1,0,0
26/07/1999,172,150,1310,0,-35,B9.8,4,0,0,4,0,0,0
27/07/1999,175,161,1520,3,-22,B7.0,3,1,0,4,1,0,0
28/07/1999,198,218,1540,2,-20,B7.4,4,2,0,29,2,0,0
29/07/1999,202,226,1520,0,-21,C1.4,7,2,0,25,5,1,0
30/07/1999,206,218,1620,0,-1,C1.7,16,1,0,30,3,0,0
31/07/1999,201,220,1720,1,29,C1.1,11,0,0,21,1,0,0
01/08/1999,216,267,1690,2,22,C1.0,9,0,0,22,0,0,0
02/08/1999,213,210,2130,1,11,C2.5,11,1,1,23,1,0,0
03/08/1999,211,217,2110,2,-1,C1.6,13,1,0,16,0,0,0
04/08/1999,200,177,1970,1,-21,C1.1,10,2,0,19,2,0,0
05/08/1999,177,187,1360,1,-999,C1.2,6,3,0,14,2,0,0
06/08/1999,170,164,1030,1,-4,C1.5,7,2,0,17,1,0,0
07/08/1999,153,149,930,1,-3,C1.5,7,2,0,10,0,0,0
08/08/1999,138,154,720,1,36,C1.0,9,0,0,9,0,0,0
09/08/1999,138,118,550,0,-12,B6.4,6,0,0,4,1,0,0
10/08/1999,127,89,360,0,13,B5.3,9,0,0,12,1,0,0
11/08/1999,128,76,400,1,-999,B4.1,1,0,0,3,0,0,0
12/08/1999,123,100,320,2,40,B8.2,3,0,0,1,0,0,0
13/08/1999,127,82,440,1,34,B4.3,6,0,0,8,0,0,0
14/08/1999,128,79,520,1,44,B3.7,9,0,0,4,1,0,0
15/08/1999,131,87,530,2,58,B4.9,2,0,0,4,1,0,0
16/08/1999,131,71,490,0,81,B5.3,2,0,0,5,0,0,0
17/08/1999,141,67,460,0,79,B3.2,3,0,0,5,0,0,0
18/08/1999,131,69,490,1,69,B9.1,3,0,0,3,0,0,0
19/08/1999,135,68,490,1,26,C3.5,0,1,0,1,1,0,0
20/08/1999,152,65,770,1,-5,C1.8,5,3,0,9,1,0,0
21/08/1999,161,79,1040,0,-40,C1.0,5,2,0,3,2,0,0
22/08/1999,173,78,1170,0,-54,B7.9,10,0,0,8,0,0,0
23/08/1999,188,110,1240,0,-16,C1.2,6,0,0,1,0,0,0
24/08/1999,202,103,1030,2,13,B9.6,4,0,0,6,2,0,0
25/08/1999,208,127,980,2,6,C1.1,7,1,0,6,1,0,0
26/08/1999,222,176,1130,2,-999,C1.1,6,0,0,12,0,0,0
27/08/1999,223,194,1450,0,116,C1.7,4,3,0,15,1,2,0
28/08/1999,248,225,1400,1,92,C1.2,4,1,1,10,1,2,0
29/08/1999,218,229,1570,1,92,C1.8,5,0,0,18,1,0,0
30/08/1999,198,212,1310,2,30,C1.3,7,1,0,20,1,1,0
31/08/1999,183,190,900,2,-10,C1.2,5,0,0,5,1,0,0
01/09/1999,163,137,740,0,-24,B9.3,2,0,0,5,0,0,0
02/09/1999,157,134,370,1,-34,B6.6,2,0,0,0,0,1,0
03/09/1999,139,116,240,1,-32,B7.7,2,0,0,2,0,0,0
04/09/1999,131,103,290,0,-25,B4.9,1,0,0,0,0,0,0
05/09/1999,122,101,230,1,-25,B3.7,1,0,0,7,0,0,0
06/09/1999,119,81,180,1,7,B2.5,1,0,0,1,0,0,0
07/09/1999,112,111,300,3,10,B4.1,2,0,0,3,0,0,0
08/09/1999,107,111,440,1,58,B3.1,1,1,0,0,1,0,0
09/09/1999,107,113,510,0,43,B2.5,1,0,0,2,0,0,0
10/09/1999,122,107,460,1,60,B2.2,0,0,0,6,0,0,0
11/09/1999,123,145,520,4,92,B2.6,1,0,0,7,0,0,0
12/09/1999,141,126,540,1,96,B4.3,8,0,0,11,0,0,0
13/09/1999,155,183,800,1,95,B6.0,5,0,0,4,1,0,0
14/09/1999,156,158,850,0,95,B6.0,13,0,0,3,0,0,0
15/09/1999,155,155,880,0,52,B6.9,6,0,0,7,0,0,0
16/09/1999,158,153,1030,1,-8,B5.7,7,0,0,5,0,0,0
17/09/1999,158,144,930,2,-14,B5.7,8,1,0,12,0,1,0
18/09/1999,152,152,670,1,-71,B9.5,5,0,0,11,0,0,0
19/09/1999,149,113,570,1,-65,B8.2,5,0,0,8,1,0,0
20/09/1999,145,78,350,0,-59,B8.0,7,0,0,3,0,0,0
21/09/1999,147,82,280,0,-8,B5.7,4,0,0,2,0,0,0
22/09/1999,140,103,290,2,-999,B4.0,3,0,0,10,1,0,0
23/09/1999,137,78,260,0,51,B3.1,1,0,0,2,0,0,0
24/09/1999,132,86,260,1,79,B3.0,0,0,0,2,0,0,0
25/09/1999,125,38,210,0,108,B2.9,1,0,0,0,0,0,0
26/09/1999,123,44,220,1,40,B4.4,0,0,0,0,0,0,0
27/09/1999,124,49,220,0,1,B2.8,1,0,0,3,0,0,0
28/09/1999,126,52,160,1,-28,B2.8,2,0,0,0,0,0,0
29/09/1999,125,84,140,3,-999,B3.3,1,0,0,2,0,0,0
30/09/1999,125,84,130,1,-57,B4.0,1,0,0,1,0,0,0
01/10/1999,122,67,60,0,-55,B4.1,13,0,0,0,0,0,0
02/10/1999,126,47,210,1,-30,B4.9,9,0,0,1,0,0,0
03/10/1999,135,117,370,5,-40,B3.4,3,0,0,12,0,0,0
04/10/1999,144,148,520,2,4,B4.2,2,0,0,5,0,0,0
05/10/1999,146,160,700,2,6,B4.9,2,0,0,3,0,0,0
06/10/1999,134,176,630,1,26,B4.1,4,0,0,5,0,0,0
07/10/1999,129,184,560,1,40,B5.7,4,0,0,3,0,0,0
08/10/1999,151,170,560,1,66,C1.0,5,0,0,6,1,0,0
09/10/1999,153,235,590,1,29,B7.9,2,0,0,8,0,0,0
10/10/1999,161,195,760,1,75,B5.8,4,0,0,1,0,0,0
11/10/1999,167,163,1070,1,86,B5.1,3,0,0,3,0,0,0
12/10/1999,184,191,1310,2,58,B7.9,3,0,0,10,0,0,0
13/10/1999,191,210,1740,0,-24,B7.8,6,0,0,15,0,0,0
14/10/1999,200,206,1390,0,-35,B7.3,6,0,1,15,1,0,0
15/10/1999,198,130,1370,1,-71,C2.1,13,0,0,13,1,0,0
16/10/1999,189,189,1530,1,-999,C1.0,7,0,0,4,0,0,0
17/10/1999,178,169,1730,1,-86,B7.3,9,0,0,3,0,0,0
18/10/1999,173,135,1360,0,-59,B6.0,8,0,0,15,0,0,0
19/10/1999,170,169,1030,1,-32,B7.9,15,0,0,11,1,0,0
20/10/1999,159,193,880,2,34,B8.4,4,1,0,5,1,0,0
21/10/1999,159,154,900,0,52,B8.0,11,0,0,8,0,0,0
22/10/1999,160,153,850,2,26,C1.1,4,0,0,2,1,0,0
23/10/1999,165,114,1190,1,26,C1.1,9,0,0,7,0,0,0
24/10/1999,159,130,1280,0,30,B7.5,5,0,0,5,0,0,0
25/10/1999,179,179,1710,2,-6,B5.9,8,1,0,19,2,0,0
26/10/1999,189,200,2010,1,-999,C1.8,12,3,0,19,2,0,0
27/10/1999,197,193,1740,1,-999,C1.1,3,3,0,9,1,0,0
28/10/1999,184,196,1450,1,-30,C1.0,2,0,0,11,0,0,0
29/10/1999,180,214,1530,3,-53,B8.4,6,0,0,20,0,0,0
30/10/1999,169,217,1410,1,-9,B6.2,2,0,0,9,0,0,0
31/10/1999,160,194,990,0,-21,B8.1,9,0,0,13,2,0,0
01/11/1999,151,178,1020,0,11,B7.3,7,0,0,15,0,0,0
02/11/1999,143,124,680,0,71,B6.5,5,0,0,2,0,0,0
03/11/1999,143,117,440,2,48,B4.1,2,0,0,3,1,0,0
04/11/1999,148,108,560,1,-999,B6.3,5,0,0,6,2,0,0
05/11/1999,161,153,810,3,87,B6.7,4,2,0,4,1,0,0
06/11/1999,150,188,830,2,93,C1.8,5,0,0,3,0,0,0
07/11/1999,174,185,1000,1,-999,B8.5,4,0,0,9,0,0,0
08/11/1999,192,232,1440,1,-999,C1.2,7,0,0,18,0,0,0
09/11/1999,230,288,1710,1,40,C1.3,12,1,0,10,2,0,0
10/11/1999,249,343,2000,2,-999,C3.6,7,3,0,25,4,0,0
11/11/1999,240,340,2090,1,-76,C1.8,12,0,0,24,2,0,0
12/11/1999,232,324,1700,0,13,C1.6,3,2,0,23,1,0,0
13/11/1999,224,251,1680,1,-99,C1.2,9,1,0,24,1,0,0
14/11/1999,219,232,1760,2,-999,C3.6,9,5,0,37,2,2,0
15/11/1999,206,213,2030,1,-70,C2.5,8,1,0,20,2,1,0
16/11/1999,233,231,2250,1,-999,C1.9,5,7,0,23,4,0,0
17/11/1999,221,248,2290,1,32,C1.4,12,1,0,25,1,1,0
18/11/1999,218,194,2260,1,-11,C1.7,5,1,0,12,2,0,0
19/11/1999,210,234,1970,3,-18,C1.1,5,0,0,20,2,0,0
20/11/1999,204,225,1570,1,20,C1.0,5,1,0,13,0,2,0
21/11/1999,210,200,1290,2,-1,C2.8,2,3,0,16,2,1,0
22/11/1999,192,179,1340,0,-16,C1.2,7,0,0,24,0,0,0
23/11/1999,186,157,1220,0,30,C1.2,5,0,0,16,0,0,0
24/11/1999,187,157,1090,3,-12,C1.1,10,2,0,21,2,0,0
25/11/1999,184,147,1100,0,-21,C1.5,9,1,0,17,2,1,0
26/11/1999,172,143,1030,0,-999,C1.1,8,3,0,17,0,2,1
27/11/1999,169,187,1160,1,-999,C1.2,10,2,1,12,4,1,0
28/11/1999,175,173,730,0,-999,B9.9,8,3,0,20,0,0,0
29/11/1999,164,101,490,0,-999,C5.5,4,1,0,24,1,0,0
30/11/1999,163,127,570,2,87,B6.5,10,0,0,8,2,0,0
01/12/1999,165,119,750,1,70,B5.3,1,0,0,4,0,0,0
02/12/1999,166,156,1250,4,91,C1.0,2,0,0,10,0,0,0
03/12/1999,152,107,880,0,82,B9.6,4,0,0,2,0,0,0
04/12/1999,148,78,920,0,45,B7.1,3,0,0,3,1,0,0
05/12/1999,143,78,780,0,51,B5.1,4,0,0,1,0,0,0
06/12/1999,143,80,770,1,38,B4.2,8,0,0,6,0,1,0
07/12/1999,153,76,760,1,-999,C1.1,4,1,0,5,0,0,0
08/12/1999,150,116,900,3,-999,C1.0,8,0,0,3,0,0,0
09/12/1999,156,132,910,1,-999,B4.7,6,0,0,4,0,0,0
10/12/1999,164,130,840,0,-96,B5.5,3,0,0,3,0,0,0
11/12/1999,159,134,750,0,-105,B5.0,3,0,0,1,1,0,0
12/12/1999,159,97,570,0,-65,B5.8,0,0,0,1,0,0,0
13/12/1999,166,147,440,4,-20,B5.5,2,0,0,2,0,0,0
14/12/1999,168,139,490,2,-999,B6.8,3,0,0,4,0,0,0
15/12/1999,179,148,540,0,-999,B7.2,3,0,0,7,0,0,0
16/12/1999,194,146,710,3,3,C1.0,4,0,0,6,0,0,0
17/12/1999,201,179,1180,2,-16,C1.5,9,1,0,8,3,0,0
18/12/1999,206,190,1470,1,-999,C1.5,10,1,0,16,4,0,0
19/12/1999,207,154,1750,1,-999,B9.4,11,0,0,14,0,0,0
20/12/1999,209,149,1860,0,-37,C1.6,9,0,0,20,1,0,0
21/12/1999,217,129,1720,0,30,C1.1,7,1,0,9,1,0,0
22/12/1999,202,130,1720,0,20,C1.4,5,2,0,15,2,1,0
23/12/1999,198,112,1780,0,-12,B8.2,8,0,0,21,0,0,0
24/12/1999,182,149,1690,2,-16,B8.9,17,0,0,8,0,0,0
25/12/1999,178,141,1580,1,-5,B7.0,10,0,0,5,0,0,0
26/12/1999,177,125,1550,0,9,B8.9,9,0,0,6,0,0,0
27/12/1999,162,109,1450,0,31,B7.4,7,2,0,9,1,0,0
28/12/1999,150,77,1130,0,-999,B7.6,5,1,0,8,0,1,0
29/12/1999,144,123,1030,3,-999,B4.6,3,0,0,3,1,0,0
30/12/1999,136,88,530,0,73,B4.7,3,0,0,1,0,0,0
31/12/1999,130,91,530,1,-999,B4.4,2,0,0,1,0,0,0
